"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"8067","Miniopterus schreibersii",41.408009,-7.109792,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8068","Rhinolophus",41.389178,-7.201609,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8069","Eptesicus",41.389178,-7.201609,"Eptesicus Rafinesque, 1820","Vespertilionidae","Eptesicus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8070","Barbastella barbastellus",41.287558,-7.581908,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8071","Myotis blythii",41.303032,-7.575497,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8072","Myotis daubentonii",41.286712,-7.587633,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8073","Myotis escalerai",41.302627,-7.573638,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8074","Myotis myotis",41.286712,-7.587633,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8075","Rhinolophus euryale",41.396649,-7.113267,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8076","Chiroptera",41.395463,-7.114341,"Chiroptera",NA,NA,NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8077","Myotis daubentonii",41.395737,-7.114815,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8078","Myotis",41.253998,-7.404726,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,21,"JosÈ Oliveira","Jose Oliveira",NA
"8079","Chiroptera",41.245691,-7.411055,"Chiroptera",NA,NA,NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8080","Rhinolophus mehelyi",41.670002,-6.844589,"Rhinolophus mehelyi Matschie, 1901","Rhinolophidae","Rhinolophus","Rhinolophus mehelyi",2017,1,17,"JosÈ Oliveira","Jose Oliveira",NA
"8081","Myotis escalerai",41.239885,-7.421557,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8082","Myotis escalerai",41.330603,-7.327613,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8083","Myotis nattereri",41.328909,-7.357548,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8084","Myotis",41.328909,-7.357548,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8085","Chiroptera",41.315297,-7.286254,"Chiroptera",NA,NA,NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8086","Myotis",41.315297,-7.286254,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8087","Myotis",41.33781,-7.315235,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8088","Myotis",41.27971,-7.390115,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,23,"JosÈ Oliveira","Jose Oliveira",NA
"8089","Miniopterus schreibersii",41.27971,-7.390115,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,23,"JosÈ Oliveira","Jose Oliveira",NA
"8090","Myotis escalerai",41.315416,-7.286527,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8091","Myotis emarginatus",41.315416,-7.286527,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8092","Rhinolophus",41.312982,-7.371168,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,22,"JosÈ Oliveira","Jose Oliveira",NA
"8093","Barbastella barbastellus",41.312982,-7.371168,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2017,1,22,"JosÈ Oliveira","Jose Oliveira",NA
"8094","Rhinolophus",41.348561,-7.27826,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8095","Plecotus austriacus",41.40727,-7.110805,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8096","Eptesicus",41.40727,-7.110805,"Eptesicus Rafinesque, 1820","Vespertilionidae","Eptesicus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8097","Myotis blythii",41.216068,-7.424175,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8098","Miniopterus schreibersii",41.216068,-7.424175,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8099","Tadarida teniotis",41.468871,-7.27612,"Tadarida teniotis (Rafinesque, 1814)","Molossidae","Tadarida","Tadarida teniotis",2017,1,17,"JosÈ Oliveira","Jose Oliveira",NA
"8100","Myotis",41.462142,-7.287855,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,17,"JosÈ Oliveira","Jose Oliveira",NA
"8101","Myotis escalerai",41.305293,-7.575764,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8102","Myotis",41.305293,-7.575764,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8103","Plecotus",41.307589,-7.587077,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8104","Vespertilionidae",41.305293,-7.575764,"Vespertilionidae","Vespertilionidae",NA,NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8105","Rhinolophus hipposideros",41.30255,-7.574558,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8106","Rhinolophus ferrumequinum",41.308484,-7.585899,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8107","Rhinolophus hipposideros",41.444222,-7.126168,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8108","Tadarida teniotis",41.443833,-7.121771,"Tadarida teniotis (Rafinesque, 1814)","Molossidae","Tadarida","Tadarida teniotis",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8109","Myotis",41.444222,-7.126168,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8110","Miniopterus schreibersii",41.387345,-7.205493,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8111","Rhinolophus hipposideros",41.387345,-7.205493,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8112","Rhinolophus mehelyi",41.308317,-7.586844,"Rhinolophus mehelyi Matschie, 1901","Rhinolophidae","Rhinolophus","Rhinolophus mehelyi",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8113","Miniopterus schreibersii",41.287558,-7.581908,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8114","Rhinolophus",41.400142,-7.11326,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8115","Myotis daubentonii",41.253998,-7.404726,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,1,21,"JosÈ Oliveira","Jose Oliveira",NA
"8116","Rhinolophus mehelyi",41.253998,-7.404726,"Rhinolophus mehelyi Matschie, 1901","Rhinolophidae","Rhinolophus","Rhinolophus mehelyi",2017,1,21,"JosÈ Oliveira","Jose Oliveira",NA
"8117","Rhinolophus hipposideros",41.253998,-7.404726,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,21,"JosÈ Oliveira","Jose Oliveira",NA
"8118","Myotis",41.314404,-7.292129,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8119","Chiroptera",41.314404,-7.292129,"Chiroptera",NA,NA,NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8120","Plecotus",41.312982,-7.371168,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,1,22,"JosÈ Oliveira","Jose Oliveira",NA
"8121","Barbastella barbastellus",41.444302,-7.127204,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8122","Rhinolophus hipposideros",41.348561,-7.27826,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8123","Myotis daubentonii",41.40727,-7.110805,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8124","Myotis",41.216068,-7.424175,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8125","Barbastella barbastellus",41.388293,-7.204703,"Barbastella barbastellus (Schreber, 1774)","Vespertilionidae","Barbastella","Barbastella barbastellus",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8126","Myotis myotis",41.468871,-7.27612,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2017,1,17,"JosÈ Oliveira","Jose Oliveira",NA
"8127","Myotis",41.327384,-7.359728,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8128","Myotis daubentonii",41.302627,-7.573638,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8129","Myotis",41.396776,-7.113185,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8130","Rhinolophus",41.239885,-7.421557,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8131","Rhinolophus mehelyi",41.330603,-7.327613,"Rhinolophus mehelyi Matschie, 1901","Rhinolophidae","Rhinolophus","Rhinolophus mehelyi",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8132","Rhinolophus",41.330603,-7.327613,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8133","Myotis",41.33781,-7.315235,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8134","Nyctalus noctula",41.214574,-7.427196,"Nyctalus noctula (Schreber, 1774)","Vespertilionidae","Nyctalus","Nyctalus noctula",2017,1,21,"JosÈ Oliveira","Jose Oliveira",NA
"8135","Rhinolophus",41.314404,-7.292129,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8136","Myotis",41.395761,-7.114715,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8137","Myotis",41.444222,-7.126168,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8138","Myotis",41.444244,-7.125661,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8139","Myotis",41.444222,-7.126168,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8140","Rhinolophus",41.444198,-7.125403,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8141","Rhinolophus hipposideros",41.443833,-7.121771,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8142","Miniopterus schreibersii",41.389178,-7.201609,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8143","Rhinolophus",41.303032,-7.575497,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8144","Chiroptera",41.400142,-7.11326,"Chiroptera",NA,NA,NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8145","Myotis blythii",41.396776,-7.113185,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8146","Myotis",41.396776,-7.113185,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8147","Myotis",41.396649,-7.113267,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8148","Myotis blythii",41.395737,-7.114815,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8149","Rhinolophus",41.395463,-7.114341,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8150","Myotis nattereri",41.670002,-6.844589,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,17,"JosÈ Oliveira","Jose Oliveira",NA
"8151","Nyctalus noctula",41.314404,-7.292129,"Nyctalus noctula (Schreber, 1774)","Vespertilionidae","Nyctalus","Nyctalus noctula",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8152","Rhinolophus",41.444302,-7.127204,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8153","Myotis nattereri",41.444302,-7.127204,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8154","Rhinolophus hipposideros",41.348561,-7.27826,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8155","Myotis emarginatus",41.40727,-7.110805,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8156","Rhinolophus hipposideros",41.40727,-7.110805,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8157","Rhinolophus",41.216068,-7.424175,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8158","Vespertilionidae",41.468871,-7.27612,"Vespertilionidae","Vespertilionidae",NA,NA,2017,1,17,"JosÈ Oliveira","Jose Oliveira",NA
"8159","Miniopterus schreibersii",41.327384,-7.359728,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8160","Rhinolophus",41.462142,-7.287855,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,17,"JosÈ Oliveira","Jose Oliveira",NA
"8161","Myotis",41.305293,-7.575764,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8162","Plecotus",41.305293,-7.575764,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8163","Pipistrellus",41.30255,-7.574558,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8164","Myotis nattereri",41.308386,-7.586175,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8165","Chiroptera",41.30255,-7.574558,"Chiroptera",NA,NA,NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8166","Chiroptera",41.30255,-7.574558,"Chiroptera",NA,NA,NA,2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8167","Myotis escalerai",41.315297,-7.286254,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8168","Myotis emarginatus",41.33781,-7.315235,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8169","Rhinolophus",41.240396,-7.41394,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,20,"JosÈ Oliveira","Jose Oliveira",NA
"8170","Chiroptera",41.214574,-7.427196,"Chiroptera",NA,NA,NA,2017,1,21,"JosÈ Oliveira","Jose Oliveira",NA
"8171","Plecotus",41.214574,-7.427196,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,1,21,"JosÈ Oliveira","Jose Oliveira",NA
"8172","Rhinolophus",41.27971,-7.390115,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,23,"JosÈ Oliveira","Jose Oliveira",NA
"8173","Miniopterus schreibersii",41.314404,-7.292129,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8174","Rhinolophus euryale",41.314404,-7.292129,"Rhinolophus euryale Blasius, 1853","Rhinolophidae","Rhinolophus","Rhinolophus euryale",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8175","Myotis",41.444222,-7.126168,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8176","Rhinolophus hipposideros",41.444244,-7.125661,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8177","Rhinolophus hipposideros",41.444198,-7.125403,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8178","Myotis nattereri",41.444244,-7.125661,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8179","Myotis",41.444244,-7.125661,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8180","Rhinolophus",41.443833,-7.121771,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8181","Pipistrellus",41.408009,-7.109792,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8182","Rhinolophus",41.387345,-7.205493,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8183","Myotis nattereri",41.408009,-7.109792,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8184","Rhinolophus ferrumequinum",41.387345,-7.205493,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8185","Vespertilionidae",41.389178,-7.201609,"Vespertilionidae","Vespertilionidae",NA,NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8186","Miniopterus schreibersii",41.308317,-7.586844,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8187","Miniopterus schreibersii",41.308317,-7.586844,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8188","Plecotus austriacus",41.302627,-7.573638,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2017,1,24,"JosÈ Oliveira","Jose Oliveira",NA
"8189","Myotis emarginatus",41.400142,-7.11326,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8190","Myotis",41.395737,-7.114815,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
"8191","Myotis",41.328909,-7.357548,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8192","Myotis nattereri",41.33781,-7.315235,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8193","Vespertilionidae",41.27971,-7.390115,"Vespertilionidae","Vespertilionidae",NA,NA,2017,1,23,"JosÈ Oliveira","Jose Oliveira",NA
"8194","Myotis nattereri",41.315416,-7.286527,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,1,18,"JosÈ Oliveira","Jose Oliveira",NA
"8195","Rhinolophus hipposideros",41.312982,-7.371168,"Rhinolophus hipposideros (Bechstein, 1800)","Rhinolophidae","Rhinolophus","Rhinolophus hipposideros",2017,1,22,"JosÈ Oliveira","Jose Oliveira",NA
"8196","Rhinolophus mehelyi",41.444302,-7.127204,"Rhinolophus mehelyi Matschie, 1901","Rhinolophidae","Rhinolophus","Rhinolophus mehelyi",2017,1,19,"JosÈ Oliveira","Jose Oliveira",NA
