"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"3757","Pseudochorthippus parallelus",37,-3.35,"Chorthippus parallelus erythropus Faber, 1958","Acrididae","Pseudochorthippus","Pseudochorthippus parallelus",1991,8,5,"G.H. Schmidt","G.H. Schmidt",NA
"3758","Tessellana tessellata",36.9333,-3.35,"Platycleis tessellata (Charpentier, 1825)","Tettigoniidae","Tessellana","Tessellana tessellata",1991,8,1,"G.H. Schmidt","G.H. Schmidt",NA
"3759","Omocestus panteli",37,-3.35,"Omocestus panteli (Bolívar & I., 1887)","Acrididae","Omocestus","Omocestus panteli",1991,8,5,"G.H. Schmidt","G.H. Schmidt",NA
"3760","Omocestus bolivari",37,-3.35,"Omocestus bolivari Chopard, 1939","Acrididae","Omocestus","Omocestus bolivari",1991,8,6,"G.H. Schmidt","G.H. Schmidt",NA
"3761","Gomphocerus sibiricus",42.5896,0.1826,"Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Gomphocerus","Gomphocerus sibiricus",1991,8,5,"Escolà Boada, Oleguer","Llucià Pomares, David","FEMALE"
"3762","Chorthippus vagans",36.9333,-3.35,"Chorthippus vagans vagans","Acrididae","Chorthippus","Chorthippus vagans",1991,8,4,"G.H. Schmidt","G.H. Schmidt",NA
"3763","Chorthippus eisentrauti",46.0921,-9.35729,"Chorthippus eisentrauti (Ramme, 1931)","Acrididae","Chorthippus","Chorthippus eisentrauti",1991,8,31,"S. Ingrisch","S. Ingrisch",NA
"3764","Calliptamus barbarus",42.455,0.1865,"Calliptamus barbarus barbarus","Acrididae","Calliptamus","Calliptamus barbarus",1991,8,12,"Escolà Boada, Oleguer","Llucià Pomares, David",NA
"3765","Platycleis albopunctata",37,-3.35,"Platycleis albopunctata albopunctata","Tettigoniidae","Platycleis","Platycleis albopunctata",1991,8,4,"G.H. Schmidt","G.H. Schmidt",NA
"3766","Omocestus bolivari",37,-3.35,"Omocestus bolivari Chopard, 1939","Acrididae","Omocestus","Omocestus bolivari",1991,8,6,"G.H. Schmidt","G.H. Schmidt",NA
"3767","Odontura aspericauda",37,-3.35,"Odontura aspericauda Rambur, 1838","Tettigoniidae","Odontura","Odontura aspericauda",1991,8,6,"G.H. Schmidt","G.H. Schmidt",NA
"3768","Gomphocerus sibiricus",42.5896,0.1826,"Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Gomphocerus","Gomphocerus sibiricus",1991,8,5,"Escolà Boada, Oleguer","Llucià Pomares, David","FEMALE"
"3769","Steropleurus andalusius",37,-3.35,"Steropleurus andalusius andalusius","Tettigoniidae","Steropleurus","Steropleurus andalusius",1991,8,9,"G.H. Schmidt","G.H. Schmidt",NA
"3770","Odontura aspericauda",37,-3.35,"Odontura aspericauda Rambur, 1838","Tettigoniidae","Odontura","Odontura aspericauda",1991,8,6,"G.H. Schmidt","G.H. Schmidt",NA
"3771","Steropleurus andalusius",37,-3.35,"Steropleurus andalusius andalusius","Tettigoniidae","Steropleurus","Steropleurus andalusius",1991,8,9,"G.H. Schmidt","G.H. Schmidt",NA
"3772","Gomphocerus sibiricus",42.5896,0.1826,"Gomphocerus sibiricus (Linnaeus, 1767)","Acrididae","Gomphocerus","Gomphocerus sibiricus",1991,8,5,"Escolà Boada, Oleguer","Llucià Pomares, David","MALE"
"3773","Calliptamus barbarus",42.0121,-7.0262,"Calliptamus barbarus barbarus","Acrididae","Calliptamus","Calliptamus barbarus",1991,9,23,"López, R.","Llucià Pomares, David",NA
"3774","Anacridium aegyptium",41.4425,1.7272,"Anacridium aegyptium (Linnaeus, 1764)","Acrididae","Anacridium","Anacridium aegyptium",1991,9,8,"López, R.","Llucià Pomares, David",NA
"3775","Anacridium aegyptium",41.4425,1.7272,"Anacridium aegyptium (Linnaeus, 1764)","Acrididae","Anacridium","Anacridium aegyptium",1991,9,8,"López, R.","Llucià Pomares, David",NA
"3776","Chorthippus eisentrauti",46.1045,-9.67542,"Chorthippus eisentrauti (Ramme, 1931)","Acrididae","Chorthippus","Chorthippus eisentrauti",1991,9,1,"S. Ingrisch","S. Ingrisch",NA
"3777","Chorthippus apricarius",42.3227,1.6929,"Chorthippus apricarius apricarius","Acrididae","Chorthippus","Chorthippus apricarius",1991,9,17,"Rovira, M.","Olmo Vidal, Josep Maria","FEMALE"
"3778","Chorthippus apricarius",42.2525,2.0681,"Chorthippus apricarius apricarius","Acrididae","Chorthippus","Chorthippus apricarius",1991,9,4,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3779","Stenobothrus lineatus",42.3227,1.6929,"Stenobothrus lineatus lineatus","Acrididae","Stenobothrus","Stenobothrus lineatus",1991,9,17,"Rovira, M.","Olmo Vidal, Josep Maria",NA
"3780","Omocestus haemorrhoidalis",42.3229,2.1038,"Omocestus haemorrhoidalis haemorrhoidalis","Acrididae","Omocestus","Omocestus haemorrhoidalis",1991,9,4,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3781","Chorthippus biguttulus",42.3227,1.6929,"Chorthippus biguttulus biguttulus","Acrididae","Chorthippus","Chorthippus biguttulus",1991,9,17,"Rovira, M.","Olmo Vidal, Josep Maria","MALE"
"3782","Stenobothrus nigromaculatus",42.3229,2.1038,"Stenobothrus nigromaculatus nigromaculatus","Acrididae","Stenobothrus","Stenobothrus nigromaculatus",1991,9,4,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3783","Pseudochorthippus parallelus",42.3229,2.1038,"Pseudochorthippus parallelus parallelus","Acrididae","Pseudochorthippus","Pseudochorthippus parallelus",1991,9,4,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3784","Calliptamus barbarus",42.0121,-7.0262,"Calliptamus barbarus barbarus","Acrididae","Calliptamus","Calliptamus barbarus",1991,9,23,"López, R.","Llucià Pomares, David",NA
"3785","Chorthippus eisentrauti",46.1045,-9.67542,"Chorthippus eisentrauti (Ramme, 1931)","Acrididae","Chorthippus","Chorthippus eisentrauti",1991,9,1,"S. Ingrisch","S. Ingrisch",NA
"3786","Chorthippus dorsatus",42.3229,2.1038,"Chorthippus dorsatus dorsatus","Acrididae","Chorthippus","Chorthippus dorsatus",1991,9,4,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3787","Calliptamus barbarus",42.0121,-7.0262,"Calliptamus barbarus barbarus","Acrididae","Calliptamus","Calliptamus barbarus",1991,9,23,"López, R.","Llucià Pomares, David",NA
"3788","Sphingonotus caerulans",41.759758,1.792512,"Sphingonotus caerulans caerulans","Acrididae","Sphingonotus","Sphingonotus caerulans",1991,10,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3789","Sphingonotus caerulans",41.5299,-0.4433,"Sphingonotus caerulans caerulans","Acrididae","Sphingonotus","Sphingonotus caerulans",1991,10,20,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3790","Sphingonotus corsicus",41.759758,1.792512,"Sphingonotus corsicus Chopard, 1924","Acrididae","Sphingonotus","Sphingonotus corsicus",1991,10,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3791","Euchorthippus chopardi",41.759758,1.792512,"Euchorthippus chopardi Descamps, 1968","Acrididae","Euchorthippus","Euchorthippus chopardi",1991,10,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3792","Chorthippus vagans",41.759758,1.792512,"Chorthippus vagans vagans","Acrididae","Chorthippus","Chorthippus vagans",1991,10,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3793","Locusta migratoria",41.4425,1.7272,"Locusta cinerascens Fabricius, 1781","Acrididae","Locusta","Locusta migratoria",1991,10,8,"López, R.","Llucià Pomares, David",NA
"3794","Aiolopus strepens",42.1089,2.2227,"Aiolopus strepens strepens","Acrididae","Aiolopus","Aiolopus strepens",1991,11,NA,"Berrocal, S.","Olmo Vidal, Josep Maria","MALE"
"3795","Acrotylus insubricus",41.3842,1.0493,"Acrotylus insubricus insubricus","Acrididae","Acrotylus","Acrotylus insubricus",1990,2,17,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3796","Acrotylus fischeri",41.7971,2.1926,"Acrotylus fischeri Azam, 1901","Acrididae","Acrotylus","Acrotylus fischeri",1990,3,11,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3797","Chorthippus jacobsi",41.9186,1.5493,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,7,17,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3798","Aiolopus thalassinus",41.4347,1.9768,"Aiolopus thalassinus thalassinus","Acrididae","Aiolopus","Aiolopus thalassinus",1990,7,7,"Barat Domènech, Joan","Olmo Vidal, Josep Maria","FEMALE"
"3799","Brachycrotaphus tryxalicerus",41.4594,2.2439,"Brachycrotaphus tryxalicerus (Fischer, 1853)","Acrididae","Brachycrotaphus","Brachycrotaphus tryxalicerus",1990,7,NA,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","MALE"
"3800","Euchorthippus pulvinatus",41.9186,1.5493,"Euchorthippus pulvinatus pulvinatus","Acrididae","Euchorthippus","Euchorthippus pulvinatus",1990,7,17,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","MALE"
"3801","Euchorthippus pulvinatus",41.4347,1.9768,"Euchorthippus pulvinatus pulvinatus","Acrididae","Euchorthippus","Euchorthippus pulvinatus",1990,7,7,"Barat Domènech, Joan | Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3802","Oedipoda caerulescens",41.9186,1.5493,"Oedipoda caerulescens caerulescens","Acrididae","Oedipoda","Oedipoda caerulescens",1990,7,8,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","MALE"
"3803","Chrysochraon dispar",42.725979,0.851615,"Chrysochraon dispar dispar","Acrididae","Chrysochraon","Chrysochraon dispar",1990,7,NA,"Gabaldón Casasayas, Jesús Enric","Olmo Vidal, Josep Maria",NA
"3804","Stauroderus scalaris",42.725979,0.851615,"Stauroderus scalaris scalaris","Acrididae","Stauroderus","Stauroderus scalaris",1990,7,NA,"Gabaldón Casasayas, Jesús Enric","Olmo Vidal, Josep Maria",NA
"3805","Euthystira brachyptera",42.725979,0.851615,"Euthystira brachyptera brachyptera","Acrididae","Euthystira","Euthystira brachyptera",1990,7,NA,"Gabaldón Casasayas, Jesús Enric","Olmo Vidal, Josep Maria",NA
"3806","Sphingonotus caerulans",41.4594,2.2439,"Sphingonotus caerulans caerulans","Acrididae","Sphingonotus","Sphingonotus caerulans",1990,7,17,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3807","Oedipoda caerulescens",41.4594,2.2439,"Oedipoda caerulescens caerulescens","Acrididae","Oedipoda","Oedipoda caerulescens",1990,7,17,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3808","Pseudochorthippus parallelus",42.725979,0.851615,"Pseudochorthippus parallelus parallelus","Acrididae","Pseudochorthippus","Pseudochorthippus parallelus",1990,7,15,"Gabaldón Casasayas, Jesús Enric","Olmo Vidal, Josep Maria","FEMALE"
"3809","Acrotylus patruelis",41.4594,2.2439,"Acrotylus patruelis (Herrich-Schäffer, 1838)","Acrididae","Acrotylus","Acrotylus patruelis",1990,7,17,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3810","Chorthippus vagans",41.9186,1.5493,"Chorthippus vagans vagans","Acrididae","Chorthippus","Chorthippus vagans",1990,7,8,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3811","Chorthippus vagans",42.1795,1.1218,"Chorthippus vagans vagans","Acrididae","Chorthippus","Chorthippus vagans",1990,7,15,"Gabaldón Casasayas, Jesús Enric","Olmo Vidal, Josep Maria","FEMALE"
"3812","Chorthippus yersini",37.0458,-3.2675,"Chorthippus yersini Harz, 1975","Acrididae","Chorthippus","Chorthippus yersini",1990,8,12,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3813","Pseudochorthippus parallelus",37.0458,-3.2675,"Pseudochorthippus parallelus parallelus","Acrididae","Pseudochorthippus","Pseudochorthippus parallelus",1990,8,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3814","Omocestus bolivari",37.0458,-3.2675,"Omocestus bolivari Chopard, 1939","Acrididae","Omocestus","Omocestus bolivari",1990,8,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3815","Chorthippus jucundus",37.0458,-3.2675,"Chorthippus jucundus (Fischer, 1853)","Acrididae","Chorthippus","Chorthippus jucundus",1990,8,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3816","Sphingonotus imitans",37.496983,-7.193005,"Granada imitans (Brunner von Wattenwyl, 1882)","Acrididae","Sphingonotus","Sphingonotus imitans",1990,8,4,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3817","Chorthippus jacobsi",41.9186,1.5493,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,8,16,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3818","Calliptamus italicus",42.7315,-0.7325,"Calliptamus italicus italicus","Acrididae","Calliptamus","Calliptamus italicus",1990,8,12,"Escolà Boada, Oleguer","Llucià Pomares, David",NA
"3819","Chorthippus vagans",37.0458,-3.2675,"Chorthippus vagans vagans","Acrididae","Chorthippus","Chorthippus vagans",1990,8,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3820","Omocestus panteli",37.0458,-3.2675,"Omocestus panteli (Bolívar & I., 1887)","Acrididae","Omocestus","Omocestus panteli",1990,8,12,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3821","Chorthippus yersini",37.0458,-3.2675,"Chorthippus yersini Harz, 1975","Acrididae","Chorthippus","Chorthippus yersini",1990,8,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3822","Chorthippus binotatus",37.0458,-3.2675,"Chorthippus binotatus binotatus","Acrididae","Chorthippus","Chorthippus binotatus",1990,8,11,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3823","Euchorthippus chopardi",41.4594,2.2439,"Euchorthippus chopardi Descamps, 1968","Acrididae","Euchorthippus","Euchorthippus chopardi",1990,8,17,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3824","Chorthippus yersini",37.0458,-3.2675,"Chorthippus yersini Harz, 1975","Acrididae","Chorthippus","Chorthippus yersini",1990,8,11,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3825","Chorthippus binotatus",37.0458,-3.2675,"Chorthippus binotatus binotatus","Acrididae","Chorthippus","Chorthippus binotatus",1990,8,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3826","Pseudochorthippus parallelus",37.0458,-3.2675,"Pseudochorthippus parallelus parallelus","Acrididae","Pseudochorthippus","Pseudochorthippus parallelus",1990,8,12,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3827","Omocestus raymondi",41.9186,1.5493,"Omocestus raymondi (Yersin, 1863)","Acrididae","Omocestus","Omocestus raymondi",1990,8,16,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3828","Chorthippus dorsatus",42.3229,2.1038,"Chorthippus dorsatus dorsatus","Acrididae","Chorthippus","Chorthippus dorsatus",1990,8,26,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","MALE"
"3829","Omocestus bolivari",37.0458,-3.2675,"Omocestus bolivari Chopard, 1939","Acrididae","Omocestus","Omocestus bolivari",1990,8,10,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3830","Omocestus panteli",37.0458,-3.2675,"Omocestus panteli (Bolívar & I., 1887)","Acrididae","Omocestus","Omocestus panteli",1990,8,20,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria",NA
"3831","Chorthippus vagans",41.9186,1.5493,"Chorthippus vagans vagans","Acrididae","Chorthippus","Chorthippus vagans",1990,8,16,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3832","Stenobothrus stigmaticus",41.7842,-2.4834,"Stenobothrus stigmaticus stigmaticus","Acrididae","Stenobothrus","Stenobothrus stigmaticus",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3833","Stenobothrus nigromaculatus",42.0202,-2.5145,"Stenobothrus nigromaculatus nigromaculatus","Acrididae","Stenobothrus","Stenobothrus nigromaculatus",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3834","Acrotylus insubricus",41.2552,1.8614,"Acrotylus insubricus insubricus","Acrididae","Acrotylus","Acrotylus insubricus",1990,9,29,"Barat Domènech, Joan","Olmo Vidal, Josep Maria","FEMALE"
"3835","Aiolopus strepens",41.2552,1.8614,"Aiolopus strepens strepens","Acrididae","Aiolopus","Aiolopus strepens",1990,9,22,"Barat Domènech, Joan","Olmo Vidal, Josep Maria","FEMALE"
"3836","Sphingonotus azurescens",41.5299,-0.4433,"Sphingonotus azurescens (Rambur, 1838)","Acrididae","Sphingonotus","Sphingonotus azurescens",1990,9,16,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3837","Oedipoda caerulescens",41.7842,-2.4834,"Oedipoda caerulescens caerulescens","Acrididae","Oedipoda","Oedipoda caerulescens",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3838","Chorthippus jucundus",42.0202,-2.5145,"Chorthippus jucundus (Fischer, 1853)","Acrididae","Chorthippus","Chorthippus jucundus",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3839","Chorthippus jacobsi",41.2552,1.8614,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,9,22,"Barat Domènech, Joan","Olmo Vidal, Josep Maria",NA
"3840","Chorthippus jacobsi",41.2552,1.8614,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,9,29,"Barat Domènech, Joan","Olmo Vidal, Josep Maria",NA
"3841","Sphingonotus azurescens",41.5299,-0.4433,"Sphingonotus azurescens (Rambur, 1838)","Acrididae","Sphingonotus","Sphingonotus azurescens",1990,9,16,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3842","Calephorus compressicornis",42.0202,-2.5145,"Calephorus compressicornis (Latreille, 1804)","Acrididae","Calephorus","Calephorus compressicornis",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3843","Acrotylus insubricus",41.2552,1.8614,"Acrotylus insubricus insubricus","Acrididae","Acrotylus","Acrotylus insubricus",1990,9,22,"Barat Domènech, Joan","Olmo Vidal, Josep Maria","FEMALE"
"3844","Sphingonotus corsicus",41.5299,-0.4433,"Sphingonotus corsicus Chopard, 1924","Acrididae","Sphingonotus","Sphingonotus corsicus",1990,9,29,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3845","Stenobothrus lineatus",42.7074,0.7725,"Stenobothrus lineatus lineatus","Acrididae","Stenobothrus","Stenobothrus lineatus",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria","FEMALE"
"3846","Chorthippus jacobsi",41.82,2.1042,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,9,1,"Escolà Boada, Oleguer","Llucià Pomares, David",NA
"3847","Omocestus panteli",42.0202,-2.5145,"Omocestus panteli (Bolívar & I., 1887)","Acrididae","Omocestus","Omocestus panteli",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3848","Acrotylus insubricus",41.7842,-2.4834,"Acrotylus insubricus insubricus","Acrididae","Acrotylus","Acrotylus insubricus",1990,9,14,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3849","Acrida ungarica",41.2552,1.8614,"Acrida ungarica (Herbst, 1786)","Acrididae","Acrida","Acrida ungarica",1990,9,22,"Barat Domènech, Joan",NA,"MALE"
"3850","Aiolopus strepens",41.9186,1.5493,"Aiolopus strepens strepens","Acrididae","Aiolopus","Aiolopus strepens",1990,9,23,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3851","Acrotylus fischeri",41.9186,1.5493,"Acrotylus fischeri Azam, 1901","Acrididae","Acrotylus","Acrotylus fischeri",1990,9,23,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","FEMALE"
"3852","Brachycrotaphus tryxalicerus",41.2552,1.8614,"Brachycrotaphus tryxalicerus (Fischer, 1853)","Acrididae","Brachycrotaphus","Brachycrotaphus tryxalicerus",1990,9,22,"Barat Domènech, Joan","Olmo Vidal, Josep Maria",NA
"3853","Sphingonotus corsicus",41.5299,-0.4433,"Sphingonotus corsicus Chopard, 1924","Acrididae","Sphingonotus","Sphingonotus corsicus",1990,9,30,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3854","Chorthippus jacobsi",41.5299,-0.4433,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,9,25,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3855","Acrotylus insubricus",41.9186,1.5493,"Acrotylus insubricus insubricus","Acrididae","Acrotylus","Acrotylus insubricus",1990,9,23,"Olmo Vidal, Josep Maria","Olmo Vidal, Josep Maria","MALE"
"3856","Stethophyma grossum",42.7074,0.7725,"Stethophyma grossum (Linnaeus, 1758)","Acrididae","Stethophyma","Stethophyma grossum",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria","MALE"
"3857","Chorthippus jacobsi",41.5299,-0.4433,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,9,4,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3858","Pseudochorthippus parallelus",41.603174,-2.722049,"Pseudochorthippus parallelus parallelus","Acrididae","Pseudochorthippus","Pseudochorthippus parallelus",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria",NA
"3859","Oedipoda germanica",42.7074,0.7725,"Oedipoda germanica germanica","Acrididae","Oedipoda","Oedipoda germanica",1990,9,NA,"Arribas Amo, Oscar","Olmo Vidal, Josep Maria","FEMALE"
"3860","Chorthippus jacobsi",41.5299,-0.4433,"Chorthippus jacobsi Harz, 1975","Acrididae","Chorthippus","Chorthippus jacobsi",1990,9,22,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3861","Sphingonotus azurescens",41.5299,-0.4433,"Sphingonotus azurescens (Rambur, 1838)","Acrididae","Sphingonotus","Sphingonotus azurescens",1990,9,22,"Blasco Zumeta, Javier","Olmo Vidal, Josep Maria",NA
"3862","Euchorthippus chopardi",41.2552,1.8614,"Euchorthippus chopardi Descamps, 1968","Acrididae","Euchorthippus","Euchorthippus chopardi",1990,9,29,"Barat Domènech, Joan","Olmo Vidal, Josep Maria","FEMALE"
"3863","Oedipoda caerulescens",41.2552,1.8614,"Oedipoda caerulescens caerulescens","Acrididae","Oedipoda","Oedipoda caerulescens",1990,9,22,"Barat Domènech, Joan","Olmo Vidal, Josep Maria","MALE"
